helper,projectile_id,visual_selector,file,line,args_count,speed,radius_or_flags,count,spread
FUN_1400709b0,4,10,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,806,2,,,,
FUN_1400709b0,4,10,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,825,2,,,,
FUN_1400709b0,4,10,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,832,2,,,,
FUN_1400709b0,4,10,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,841,2,,,,
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,928,11,dVar38,auVar52._8_8_,uVar101,uVar28
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,939,2,,,,
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,949,2,,,,
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,970,2,,,,
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,978,2,,,,
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,987,2,,,,
FUN_14006c2f0,3,33,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1252,2,,,,
FUN_14006c2f0,3,33,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1266,2,,,,
FUN_14006c2f0,3,34,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1285,2,,,,
FUN_14006c2f0,3,34,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1300,2,,,,
FUN_14006c2f0,19,35,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1440,9,dVar31,auVar52._8_8_,,
FUN_14006c2f0,19,35,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1455,3,,,,
FUN_14006c2f0,19,36,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1470,2,,,,
FUN_14006c2f0,19,36,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1485,2,,,,
FUN_14006c2f0,3,34,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1610,2,,,,
FUN_14006c2f0,3,34,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1623,2,,,,
FUN_14006c2f0,3,33,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1642,2,,,,
FUN_14006c2f0,3,33,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,1657,2,,,,
FUN_14006c2f0,12,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,2038,9,dVar34,auVar52._8_8_,,
FUN_14006c2f0,12,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,2054,2,,,,
FUN_14006c2f0,13,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,2085,2,,,,
FUN_14006c2f0,13,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,2100,2,,,,
FUN_1400709b0,19,38,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,2193,11,dVar34,auVar96._8_8_,uVar46,0x10000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,2205,2,,,,
FUN_1400709b0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14002d2f0_FUN_14002d2f0.c,2230,2,,,,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400210c0_FUN_1400210c0.c,201,9,dVar22,auVar27._8_8_,,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400210c0_FUN_1400210c0.c,214,9,dVar22 + dVar3,auVar27._8_8_,,
FUN_14006c2f0,17,12,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400210c0_FUN_1400210c0.c,315,9,dVar5,auVar31._8_8_,,
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e6f70_FUN_1400e6f70.c,297,11,dVar27 - DAT_140539f68,auVar34._8_8_,uVar14,0x10000
FUN_1400709b0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e6f70_FUN_1400e6f70.c,311,11,dVar27,in_stack_fffffffffffffef8._8_8_,uVar14,0x10000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e6f70_FUN_1400e6f70.c,465,11,dVar26,in_stack_fffffffffffffef8._8_8_,iVar1,iVar16
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e6f70_FUN_1400e6f70.c,480,11,dVar24,in_stack_fffffffffffffef8._8_8_,iVar20 + iVar19,iVar11
FUN_1400709b0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140045080_FUN_140045080.c,154,11,dVar17 + DAT_140539f10,auVar27._8_8_,iVar10 + -1,iVar10 * 0x168 + -0x2d0
FUN_1400709b0,4,7,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140045080_FUN_140045080.c,285,11,dVar17 - dVar5,in_stack_fffffffffffffea8._8_8_,iVar11,0x10000
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140082090_FUN_140082090.c,241,9,dVar21,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140082090_FUN_140082090.c,243,9,dVar21 + DAT_140539ee0,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140082090_FUN_140082090.c,246,9,dVar21 + DAT_140539fc8,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140082090_FUN_140082090.c,248,9,dVar21 + _DAT_140539fe0,1,,
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140082090_FUN_140082090.c,262,11,"(dVar19 + (double)CONCAT44(uVar24,uVar23)) - (double)iVar12 * dVar21",1,2,iVar15
FUN_1400709b0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400483e0_FUN_1400483e0.c,133,11,DAT_14053a218,1,4,iVar5
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14001b540_FUN_14001b540.c,225,9,dVar19 + dVar18,in_stack_fffffffffffffe60,,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14001b540_FUN_14001b540.c,233,3,,,,
FUN_14006c2f0,2,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14001b540_FUN_14001b540.c,263,3,,,,
FUN_14006c2f0,2,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14001b540_FUN_14001b540.c,271,3,,,,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14001b540_FUN_14001b540.c,313,3,,,,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14001b540_FUN_14001b540.c,430,9,dVar19 + dVar18,"CONCAT44(uVar30,1)",,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14001b540_FUN_14001b540.c,434,3,,,,
FUN_14006c2f0,1,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140043fa0_FUN_140043fa0.c,164,9,dVar17,in_stack_fffffffffffffe98._8_8_,,
FUN_14006c2f0,1,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140043fa0_FUN_140043fa0.c,219,9,dVar17,in_stack_fffffffffffffe98._8_8_,,
FUN_14006c2f0,5,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140043fa0_FUN_140043fa0.c,236,9,dVar15,auVar28._8_8_,,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140059000_FUN_140059000.c,188,9,dVar18,auVar27._8_8_,,
FUN_14006c2f0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140059000_FUN_140059000.c,196,9,dVar18 + dVar8,in_stack_fffffffffffffea8._8_8_,,
FUN_14006c2f0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140059000_FUN_140059000.c,208,9,dVar18,auVar30._8_8_,,
FUN_14006c2f0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140059000_FUN_140059000.c,213,9,dVar18 + dVar8,auVar31._8_8_,,
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400120b0_FUN_1400120b0.c,156,11,dVar19 + DAT_140539ee0,uVar28,uVar10,0x960
FUN_1400709b0,13,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400120b0_FUN_1400120b0.c,263,11,dVar19,uVar28,iVar5,iVar9
FUN_1400709b0,13,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400120b0_FUN_1400120b0.c,271,11,dVar19 + DAT_140539f90,uVar28,iVar5,iVar9
FUN_1400709b0,6,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400120b0_FUN_1400120b0.c,364,11,dVar19,uVar28,uVar10,22000
FUN_1400709b0,6,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400120b0_FUN_1400120b0.c,372,11,dVar19 + DAT_140539fa8,uVar28,uVar10,22000
FUN_14006c2f0,12,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,415,3,,,,
FUN_14006c2f0,2,60,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,579,9,DAT_14053a138,auVar41._8_8_,,
FUN_14006c2f0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,702,3,,,,
FUN_14006c2f0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,821,3,,,,
FUN_14006c2f0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,963,3,,,,
FUN_14006c2f0,2,18,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,1116,3,,,,
FUN_14006c2f0,13,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,1130,2,,,,
FUN_14006c2f0,13,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140066370_FUN_140066370.c,1137,2,,,,
FUN_1400709b0,6,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140029880_FUN_140029880.c,289,4,,,,
FUN_14006c2f0,7,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140029880_FUN_140029880.c,384,4,,,,
FUN_14006c2f0,7,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140029880_FUN_140029880.c,394,4,,,,
FUN_1400709b0,2,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140029880_FUN_140029880.c,546,4,,,,
FUN_14006c2f0,2,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140029880_FUN_140029880.c,556,4,,,,
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140029880_FUN_140029880.c,583,4,,,,
FUN_14006c2f0,3,7,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,320,9,dVar30,1,,
FUN_14006c2f0,3,7,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,328,9,dVar30,1,,
FUN_14006c2f0,3,7,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,384,9,dVar30,1,,
FUN_14006c2f0,3,7,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,393,9,dVar30,1,,
FUN_1400709b0,4,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,415,11,dVar33,1,iVar17,iVar17 * 0x1b8 + -0x1b8
FUN_1400709b0,4,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,428,11,dVar33,1,iVar17 + -2,iVar5
FUN_1400709b0,4,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,439,11,dVar33,1,iVar17 + -2,iVar5
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,504,9,dVar26,1,,
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,508,9,dVar26,1,,
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,510,9,dVar26,1,,
FUN_14006c2f0,2,23,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,573,9,dVar26,1,,
FUN_14006c2f0,2,23,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,583,9,dVar26,1,,
FUN_14006c2f0,2,23,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,593,9,dVar26,1,,
FUN_1400709b0,16,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,1161,11,dVar31,"CONCAT44(uVar43,1)",iVar10,0x8000
FUN_1400709b0,16,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,1167,11,dVar31,1,iVar10 - 1U,(int)(0x8000 / (ulonglong)(iVar10 - 1U)) * (iVar10 + -2) & 0xffff
FUN_1400709b0,16,8,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140009480_FUN_140009480.c,1394,11,dVar24,1,iVar10,iVar10 * 9000
FUN_14006c2f0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400e6340_FUN_1400e6340.c,145,9,dVar4,auVar22._8_8_,,
